alert_id,soc_id,timestamp,severity,asset_id,asset_criticality,alert_type,detection_rule,status,assigned_analyst
ALT-010814,SOC-DELTA,2026-06-26 02:40:00,Medium,AST-0167,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-057
ALT-010848,SOC-DELTA,2026-08-07 08:57:00,Medium,AST-0150,High,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-075
ALT-010882,SOC-DELTA,2026-07-07 14:38:00,Medium,AST-0465,Low,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-072
ALT-010921,SOC-DELTA,2026-08-24 18:06:00,Medium,AST-0391,Low,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-073
ALT-010968,SOC-DELTA,2026-07-18 08:29:00,Medium,AST-0134,High,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-059
ALT-010987,SOC-DELTA,2026-08-03 09:11:00,High,AST-0016,Critical,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-058
ALT-010991,SOC-DELTA,2026-09-02 07:08:00,Critical,AST-0127,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-062
ALT-010992,SOC-DELTA,2026-07-26 09:15:00,Low,AST-0179,Medium,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-058
ALT-011025,SOC-DELTA,2026-08-05 09:43:00,High,AST-0051,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-073
ALT-011062,SOC-DELTA,2026-08-24 01:45:00,High,AST-0006,Critical,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-062
ALT-011074,SOC-DELTA,2026-08-19 13:53:00,High,AST-0062,High,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-074
ALT-011081,SOC-DELTA,2026-07-13 08:08:00,Medium,AST-0159,High,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-070
ALT-011139,SOC-DELTA,2026-09-10 05:39:00,Medium,AST-0428,Low,DET-T1090-Proxy_58,RUL-058,Closed,ANL-059
ALT-011157,SOC-DELTA,2026-07-03 11:00:00,Medium,AST-0454,Low,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-069
ALT-011169,SOC-DELTA,2026-08-16 20:53:00,High,AST-0145,High,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-065
ALT-011228,SOC-DELTA,2026-07-02 06:12:00,Medium,AST-0427,Low,DET-T1090-Proxy_43,RUL-043,Closed,ANL-065
ALT-011231,SOC-DELTA,2026-08-10 23:17:00,Low,AST-0398,Low,DET-T1090-Proxy_28,RUL-028,Closed,ANL-057
ALT-011240,SOC-DELTA,2026-08-03 13:23:00,Medium,AST-0040,Critical,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-059
ALT-011263,SOC-DELTA,2026-07-27 11:33:00,Medium,AST-0045,Critical,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-058
ALT-011266,SOC-DELTA,2026-07-13 22:50:00,High,AST-0034,Critical,DET-T1566-Phishing_32,RUL-032,Closed,ANL-072
ALT-011301,SOC-DELTA,2026-08-12 10:28:00,Medium,AST-0031,Critical,DET-T1090-Proxy_88,RUL-088,Closed,ANL-058
ALT-011307,SOC-DELTA,2026-08-20 02:55:00,Medium,AST-0085,High,DET-T1003-OS_Credential_Dumping_65,RUL-065,Under Review,ANL-068
ALT-011329,SOC-DELTA,2026-08-26 22:00:00,High,AST-0128,High,DET-T1090-Proxy_28,RUL-028,Closed,ANL-069
ALT-011449,SOC-DELTA,2026-08-13 18:41:00,High,AST-0017,Critical,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-069
ALT-011462,SOC-DELTA,2026-07-08 10:07:00,Medium,AST-0351,Medium,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-075
ALT-011480,SOC-DELTA,2026-08-28 20:36:00,High,AST-0147,High,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-074
ALT-011485,SOC-DELTA,2026-07-07 22:11:00,Medium,AST-0148,High,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-067
ALT-011527,SOC-DELTA,2026-07-21 23:25:00,High,AST-0070,High,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-067
ALT-011550,SOC-DELTA,2026-08-03 16:03:00,High,AST-0427,Low,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-073
ALT-011582,SOC-DELTA,2026-07-02 16:53:00,Low,AST-0357,Medium,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-057
ALT-011589,SOC-DELTA,2026-07-20 04:56:00,Medium,AST-0285,Medium,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-070
ALT-011657,SOC-DELTA,2026-07-25 13:59:00,Medium,AST-0321,Medium,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-066
ALT-011664,SOC-DELTA,2026-06-25 16:52:00,High,AST-0187,Medium,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-059
ALT-011717,SOC-DELTA,2026-09-02 17:32:00,Medium,AST-0315,Medium,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-062
ALT-011722,SOC-DELTA,2026-06-13 03:40:00,High,AST-0052,High,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-058
ALT-011754,SOC-DELTA,2026-06-21 11:15:00,High,AST-0358,Medium,DET-T1090-Proxy_73,RUL-073,Closed,ANL-068
ALT-011761,SOC-DELTA,2026-07-24 15:04:00,Critical,AST-0005,Critical,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-075
ALT-011762,SOC-DELTA,2026-07-30 00:04:00,Medium,AST-0463,Low,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-071
ALT-011777,SOC-DELTA,2026-06-16 11:20:00,Critical,AST-0001,Critical,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-063
ALT-011803,SOC-DELTA,2026-08-23 23:13:00,High,AST-0168,High,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-064
ALT-011842,SOC-DELTA,2026-07-10 23:16:00,Medium,AST-0188,Medium,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-064
ALT-011877,SOC-DELTA,2026-06-27 10:11:00,Critical,AST-0026,Critical,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-067
ALT-011892,SOC-DELTA,2026-07-22 05:22:00,Medium,AST-0323,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-064
ALT-011902,SOC-DELTA,2026-06-24 13:40:00,Low,AST-0050,Critical,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-064
ALT-011906,SOC-DELTA,2026-07-12 06:17:00,Low,AST-0113,High,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-069
ALT-011920,SOC-DELTA,2026-07-31 20:25:00,Medium,AST-0199,Medium,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-069
ALT-011925,SOC-DELTA,2026-07-25 01:21:00,Critical,AST-0050,Critical,DET-T1566-Phishing_02,RUL-002,Closed,ANL-065
ALT-011929,SOC-DELTA,2026-08-12 04:41:00,Low,AST-0482,Low,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-063
ALT-011960,SOC-DELTA,2026-07-28 08:19:00,Critical,AST-0130,High,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-068
ALT-012048,SOC-DELTA,2026-07-05 06:11:00,Medium,AST-0237,Medium,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-068
ALT-012051,SOC-DELTA,2026-06-28 21:09:00,Low,AST-0347,Medium,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-068
ALT-012065,SOC-DELTA,2026-08-20 13:58:00,High,AST-0020,Critical,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-066
ALT-012103,SOC-DELTA,2026-08-09 17:34:00,High,AST-0169,High,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-067
ALT-012111,SOC-DELTA,2026-08-26 10:40:00,High,AST-0078,High,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-063
ALT-012134,SOC-DELTA,2026-07-29 03:27:00,Medium,AST-0062,High,DET-T1003-OS_Credential_Dumping_80,RUL-080,Closed,ANL-067
ALT-012178,SOC-DELTA,2026-07-02 21:27:00,High,AST-0423,Low,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-066
ALT-012208,SOC-DELTA,2026-08-30 11:53:00,Medium,AST-0400,Low,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-058
ALT-012231,SOC-DELTA,2026-06-28 22:16:00,Low,AST-0247,Medium,DET-T1090-Proxy_43,RUL-043,Closed,ANL-071
ALT-012242,SOC-DELTA,2026-06-22 21:50:00,Medium,AST-0385,Low,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-073
ALT-012251,SOC-DELTA,2026-09-02 05:19:00,Critical,AST-0074,High,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-062
ALT-012272,SOC-DELTA,2026-08-20 21:34:00,Medium,AST-0328,Medium,DET-T1090-Proxy_58,RUL-058,Closed,ANL-071
ALT-012273,SOC-DELTA,2026-07-06 00:18:00,High,AST-0081,High,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-075
ALT-012279,SOC-DELTA,2026-09-07 05:29:00,Critical,AST-0003,Critical,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-073
ALT-012294,SOC-DELTA,2026-08-09 18:31:00,Medium,AST-0374,Low,DET-T1046-Network_Service_Discovery_21,RUL-021,Under Review,ANL-069
ALT-012300,SOC-DELTA,2026-08-12 23:20:00,Medium,AST-0272,Medium,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-061
ALT-012303,SOC-DELTA,2026-07-05 11:58:00,Medium,AST-0216,Medium,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-060
ALT-012346,SOC-DELTA,2026-06-22 10:01:00,Medium,AST-0448,Low,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-061
ALT-012356,SOC-DELTA,2026-08-17 03:12:00,Low,AST-0397,Low,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-056
ALT-012359,SOC-DELTA,2026-08-18 22:34:00,Low,AST-0145,High,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-067
ALT-012422,SOC-DELTA,2026-08-04 04:24:00,Medium,AST-0436,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-069
ALT-012484,SOC-DELTA,2026-08-29 15:53:00,High,AST-0114,High,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-064
ALT-012502,SOC-DELTA,2026-09-08 15:06:00,High,AST-0277,Medium,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-059
ALT-012517,SOC-DELTA,2026-09-10 03:25:00,High,AST-0053,High,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-065
ALT-012528,SOC-DELTA,2026-06-26 17:37:00,High,AST-0226,Medium,DET-T1566-Phishing_77,RUL-077,Closed,ANL-064
ALT-012531,SOC-DELTA,2026-08-21 01:40:00,Medium,AST-0490,Low,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-072
ALT-012545,SOC-DELTA,2026-08-23 15:46:00,Medium,AST-0050,Critical,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-056
ALT-012558,SOC-DELTA,2026-07-27 23:09:00,Medium,AST-0388,Low,DET-T1053-Scheduled_Task/Job_33,RUL-033,Closed,ANL-066
ALT-012565,SOC-DELTA,2026-07-06 06:12:00,High,AST-0108,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-066
ALT-012574,SOC-DELTA,2026-07-25 22:28:00,Medium,AST-0382,Low,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-071
ALT-012575,SOC-DELTA,2026-08-30 18:20:00,Medium,AST-0456,Low,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-069
ALT-012611,SOC-DELTA,2026-06-16 21:33:00,Low,AST-0199,Medium,DET-T1566-Phishing_17,RUL-017,Closed,ANL-075
ALT-012629,SOC-DELTA,2026-06-27 08:37:00,Low,AST-0065,High,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-056
ALT-012633,SOC-DELTA,2026-08-07 19:50:00,Critical,AST-0091,High,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-067
ALT-012639,SOC-DELTA,2026-07-29 08:22:00,Medium,AST-0100,High,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-059
ALT-012643,SOC-DELTA,2026-07-12 03:34:00,High,AST-0321,Medium,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-059
ALT-012652,SOC-DELTA,2026-06-20 10:44:00,Critical,AST-0135,High,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-066
ALT-012688,SOC-DELTA,2026-08-10 17:08:00,Medium,AST-0162,High,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-058
ALT-012701,SOC-DELTA,2026-08-25 00:35:00,Medium,AST-0451,Low,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-056
ALT-012704,SOC-DELTA,2026-06-26 07:01:00,Low,AST-0157,High,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-064
ALT-012723,SOC-DELTA,2026-09-07 20:56:00,Low,AST-0388,Low,DET-T1003-OS_Credential_Dumping_65,RUL-065,Closed,ANL-060
ALT-012752,SOC-DELTA,2026-08-26 20:39:00,Medium,AST-0019,Critical,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-060
ALT-012756,SOC-DELTA,2026-08-14 23:00:00,Low,AST-0190,Medium,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-059
ALT-012801,SOC-DELTA,2026-09-09 00:37:00,High,AST-0123,High,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-059
ALT-012826,SOC-DELTA,2026-09-02 17:24:00,High,AST-0084,High,DET-T1021-Remote_Services_49,RUL-049,Under Review,ANL-062
ALT-012828,SOC-DELTA,2026-06-13 06:20:00,Critical,AST-0113,High,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-058
ALT-012844,SOC-DELTA,2026-07-16 06:37:00,Medium,AST-0386,Low,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-066
ALT-012867,SOC-DELTA,2026-08-01 14:06:00,Medium,AST-0080,High,DET-T1566-Phishing_47,RUL-047,Closed,ANL-058
ALT-012898,SOC-DELTA,2026-08-12 08:28:00,Low,AST-0333,Medium,DET-T1003-OS_Credential_Dumping_65,RUL-065,Closed,ANL-061
ALT-012907,SOC-DELTA,2026-09-08 12:00:00,Low,AST-0051,High,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Under Review,ANL-065
ALT-012909,SOC-DELTA,2026-08-25 12:59:00,Low,AST-0149,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-069
ALT-012913,SOC-DELTA,2026-06-18 20:58:00,Medium,AST-0487,Low,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-072
ALT-012931,SOC-DELTA,2026-08-28 17:51:00,Medium,AST-0106,High,DET-T1090-Proxy_58,RUL-058,Closed,ANL-069
ALT-012946,SOC-DELTA,2026-07-02 07:52:00,Low,AST-0039,Critical,DET-T1566-Phishing_17,RUL-017,Closed,ANL-057
ALT-012964,SOC-DELTA,2026-08-09 01:33:00,Medium,AST-0284,Medium,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-058
ALT-012969,SOC-DELTA,2026-06-15 21:51:00,Critical,AST-0047,Critical,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-071
ALT-013002,SOC-DELTA,2026-08-01 19:47:00,High,AST-0160,High,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-064
ALT-013003,SOC-DELTA,2026-06-25 23:00:00,Medium,AST-0111,High,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-067
ALT-013010,SOC-DELTA,2026-08-22 22:37:00,Low,AST-0423,Low,DET-T1090-Proxy_58,RUL-058,Closed,ANL-073
ALT-013017,SOC-DELTA,2026-08-18 01:51:00,Medium,AST-0168,High,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-057
ALT-013026,SOC-DELTA,2026-07-26 07:58:00,High,AST-0018,Critical,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-061
ALT-013038,SOC-DELTA,2026-08-19 17:23:00,Medium,AST-0283,Medium,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-060
ALT-013043,SOC-DELTA,2026-06-25 11:29:00,Medium,AST-0491,Low,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-062
ALT-013046,SOC-DELTA,2026-06-25 03:10:00,Medium,AST-0102,High,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-073
ALT-013050,SOC-DELTA,2026-08-04 10:35:00,Medium,AST-0449,Low,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-072
ALT-013096,SOC-DELTA,2026-07-26 04:06:00,Medium,AST-0428,Low,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-068
ALT-013117,SOC-DELTA,2026-08-29 15:22:00,Medium,AST-0189,Medium,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-063
ALT-013124,SOC-DELTA,2026-07-11 21:30:00,High,AST-0045,Critical,DET-T1090-Proxy_13,RUL-013,Closed,ANL-061
ALT-013151,SOC-DELTA,2026-07-10 21:28:00,Critical,AST-0133,High,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Under Review,ANL-060
ALT-013181,SOC-DELTA,2026-07-12 18:04:00,Low,AST-0342,Medium,DET-T1055-Process_Injection_27,RUL-027,Closed,ANL-068
ALT-013199,SOC-DELTA,2026-06-22 12:22:00,High,AST-0090,High,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-071
ALT-013208,SOC-DELTA,2026-09-09 23:23:00,High,AST-0008,Critical,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-069
ALT-013209,SOC-DELTA,2026-07-03 11:11:00,Low,AST-0072,High,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-063
ALT-013232,SOC-DELTA,2026-08-02 07:34:00,Medium,AST-0452,Low,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-065
ALT-013242,SOC-DELTA,2026-08-31 15:55:00,High,AST-0027,Critical,DET-T1046-Network_Service_Discovery_96,RUL-096,Under Review,ANL-067
ALT-013271,SOC-DELTA,2026-06-30 21:57:00,Medium,AST-0207,Medium,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-057
ALT-013315,SOC-DELTA,2026-09-06 01:13:00,Medium,AST-0384,Low,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-059
ALT-013333,SOC-DELTA,2026-08-27 13:35:00,Critical,AST-0155,High,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-059
ALT-013363,SOC-DELTA,2026-08-09 20:52:00,High,AST-0169,High,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-070
ALT-013396,SOC-DELTA,2026-07-01 17:52:00,Low,AST-0148,High,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-069
ALT-013399,SOC-DELTA,2026-09-08 17:17:00,Medium,AST-0259,Medium,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-068
ALT-013408,SOC-DELTA,2026-06-19 05:48:00,High,AST-0239,Medium,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-062
ALT-013414,SOC-DELTA,2026-07-06 04:15:00,Medium,AST-0446,Low,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-062
ALT-013440,SOC-DELTA,2026-06-14 09:43:00,Medium,AST-0488,Low,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-062
ALT-013482,SOC-DELTA,2026-07-06 08:37:00,Medium,AST-0407,Low,DET-T1059-Command_and_Scripting_Interpreter_46,RUL-046,Closed,ANL-069
ALT-013484,SOC-DELTA,2026-08-12 22:59:00,High,AST-0273,Medium,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-070
ALT-013515,SOC-DELTA,2026-08-21 19:08:00,High,AST-0167,High,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-060
ALT-013519,SOC-DELTA,2026-06-29 07:29:00,Medium,AST-0119,High,DET-T1046-Network_Service_Discovery_81,RUL-081,Closed,ANL-067
ALT-013539,SOC-DELTA,2026-08-28 11:35:00,Medium,AST-0212,Medium,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-062
ALT-013557,SOC-DELTA,2026-08-06 21:10:00,High,AST-0029,Critical,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-065
ALT-013563,SOC-DELTA,2026-07-05 20:33:00,High,AST-0438,Low,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-073
ALT-013567,SOC-DELTA,2026-09-02 04:01:00,Low,AST-0309,Medium,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-071
ALT-013604,SOC-DELTA,2026-08-14 12:23:00,Medium,AST-0182,Medium,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-073
ALT-013621,SOC-DELTA,2026-09-07 11:31:00,Medium,AST-0357,Medium,DET-T1566-Phishing_47,RUL-047,Closed,ANL-075
ALT-013630,SOC-DELTA,2026-08-31 06:01:00,Low,AST-0271,Medium,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-067
ALT-013653,SOC-DELTA,2026-06-28 15:09:00,Critical,AST-0096,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-058
ALT-013667,SOC-DELTA,2026-07-19 00:44:00,High,AST-0147,High,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-075
ALT-013673,SOC-DELTA,2026-08-03 17:31:00,High,AST-0117,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-059
ALT-013678,SOC-DELTA,2026-08-10 11:35:00,High,AST-0129,High,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-065
ALT-013685,SOC-DELTA,2026-08-15 21:36:00,Critical,AST-0030,Critical,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-060
ALT-013708,SOC-DELTA,2026-08-10 13:17:00,High,AST-0134,High,DET-T1566-Phishing_92,RUL-092,Closed,ANL-064
ALT-013732,SOC-DELTA,2026-08-04 00:32:00,Medium,AST-0240,Medium,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-070
ALT-013767,SOC-DELTA,2026-07-07 03:59:00,Critical,AST-0113,High,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-067
ALT-013840,SOC-EPSILON,2026-06-29 15:15:00,Low,AST-0496,Low,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Under Review,ANL-085
ALT-013845,SOC-EPSILON,2026-07-21 22:58:00,High,AST-0065,High,DET-T1566-Phishing_17,RUL-017,Closed,ANL-083
ALT-013848,SOC-EPSILON,2026-08-24 15:38:00,Medium,AST-0202,Medium,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-079
ALT-013897,SOC-EPSILON,2026-07-14 07:08:00,Low,AST-0294,Medium,DET-T1021-Remote_Services_64,RUL-064,Closed,ANL-081
ALT-013903,SOC-EPSILON,2026-08-17 16:14:00,Critical,AST-0378,Low,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-081
ALT-013917,SOC-EPSILON,2026-06-22 07:33:00,Medium,AST-0255,Medium,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-076
ALT-013924,SOC-EPSILON,2026-08-19 23:20:00,Low,AST-0378,Low,DET-T1566-Phishing_62,RUL-062,Closed,ANL-089
ALT-013933,SOC-EPSILON,2026-08-23 23:38:00,Medium,AST-0414,Low,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-083
ALT-013954,SOC-EPSILON,2026-07-02 03:07:00,Medium,AST-0471,Low,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-082
ALT-013955,SOC-EPSILON,2026-08-02 12:06:00,High,AST-0402,Low,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-086
ALT-013996,SOC-EPSILON,2026-06-13 18:38:00,Medium,AST-0081,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-089
ALT-014005,SOC-EPSILON,2026-07-25 14:28:00,Medium,AST-0298,Medium,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-081
ALT-014011,SOC-EPSILON,2026-08-02 09:02:00,Medium,AST-0404,Low,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-082
ALT-014024,SOC-EPSILON,2026-06-18 01:48:00,Low,AST-0015,Critical,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-079
ALT-014032,SOC-EPSILON,2026-07-04 09:37:00,Medium,AST-0415,Low,DET-T1090-Proxy_13,RUL-013,Closed,ANL-078
ALT-014069,SOC-EPSILON,2026-09-02 04:11:00,Low,AST-0307,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-079
ALT-014122,SOC-EPSILON,2026-08-19 05:08:00,Medium,AST-0461,Low,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-081
ALT-014170,SOC-EPSILON,2026-07-25 16:30:00,Medium,AST-0250,Medium,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-085
ALT-014195,SOC-EPSILON,2026-07-16 20:26:00,Low,AST-0243,Medium,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-085
ALT-014237,SOC-EPSILON,2026-07-05 01:29:00,Low,AST-0348,Medium,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-080
ALT-014251,SOC-EPSILON,2026-06-30 21:02:00,High,AST-0143,High,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-089
ALT-014271,SOC-EPSILON,2026-07-15 12:26:00,Critical,AST-0116,High,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-077
ALT-014313,SOC-EPSILON,2026-07-23 13:16:00,Medium,AST-0103,High,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-083
ALT-014325,SOC-EPSILON,2026-09-08 22:31:00,Low,AST-0269,Medium,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-087
ALT-014388,SOC-EPSILON,2026-06-30 09:23:00,Low,AST-0020,Critical,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-088
ALT-014398,SOC-EPSILON,2026-09-10 04:41:00,Low,AST-0381,Low,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-084
ALT-014409,SOC-EPSILON,2026-07-26 20:59:00,Critical,AST-0100,High,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-086
