investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-08688,ALT-014510,ANL-077,2026-07-24 14:10:00,2026-07-24 14:49:18,39.3,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,4,Benign Operation,No
INV-08697,ALT-014527,ANL-086,2026-07-04 10:57:00,2026-07-04 11:35:36,38.6,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,2,Containment Verified,Yes
INV-08699,ALT-014530,ANL-082,2026-06-26 18:18:00,2026-06-26 18:34:24,16.4,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,4,Containment Verified,No
INV-08733,ALT-014597,ANL-089,2026-07-16 20:27:00,2026-07-16 20:44:36,17.6,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,3,Containment Verified,Yes
INV-08739,ALT-014607,ANL-086,2026-06-28 00:19:00,2026-06-28 00:48:18,29.3,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,4,Containment Verified,Yes
INV-08776,ALT-014675,ANL-088,2026-06-16 23:04:00,2026-06-16 23:20:30,16.5,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,3,Containment Verified,Yes
INV-08788,ALT-014694,ANL-080,2026-06-30 18:22:00,2026-06-30 18:58:36,36.6,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,4,Containment Verified,No
INV-08799,ALT-014712,ANL-081,2026-06-22 11:40:00,2026-06-22 12:00:30,20.5,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,3,Containment Verified,Yes
INV-08820,ALT-014744,ANL-087,2026-06-27 06:25:00,2026-06-27 07:02:12,37.2,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,5,3,Containment Verified,No
INV-08824,ALT-014757,ANL-078,2026-07-15 19:06:00,2026-07-15 19:25:54,19.9,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,3,2,Benign Operation,No
INV-08836,ALT-014773,ANL-088,2026-09-08 12:37:00,2026-09-08 13:07:06,30.1,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,3,Containment Verified,No
INV-08851,ALT-014802,ANL-080,2026-08-24 02:07:00,2026-08-24 02:32:18,25.3,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,3,3,Containment Verified,Yes
INV-08876,ALT-014849,ANL-080,2026-07-28 21:20:00,2026-07-28 21:40:00,20.0,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,3,2,Containment Verified,Yes
INV-08954,ALT-014972,ANL-081,2026-06-27 14:23:00,2026-06-27 14:42:12,19.2,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,5,2,Benign Operation,No
INV-08967,ALT-014990,ANL-082,2026-06-26 16:42:00,2026-06-26 17:18:30,36.5,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,5,3,Containment Verified,Yes
INV-08984,ALT-015015,ANL-079,2026-07-16 04:26:00,2026-07-16 04:57:18,31.3,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,4,Containment Verified,Yes
INV-08986,ALT-015017,ANL-087,2026-08-03 17:15:00,2026-08-03 17:31:18,16.3,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,4,Containment Verified,Yes
INV-08993,ALT-015031,ANL-085,2026-07-11 21:06:00,2026-07-11 21:31:54,25.9,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,3,4,Benign Operation,No
INV-09004,ALT-015049,ANL-083,2026-06-27 02:23:00,2026-06-27 02:42:48,19.8,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,5,2,Benign Operation,No
INV-09046,ALT-015121,ANL-081,2026-08-04 21:39:00,2026-08-04 22:09:12,30.2,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,3,4,Benign Operation,No
INV-09068,ALT-015164,ANL-081,2026-07-02 16:11:00,2026-07-02 16:37:00,26.0,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,3,Benign Operation,No
INV-09090,ALT-015201,ANL-083,2026-09-04 13:17:00,2026-09-04 13:45:48,28.8,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,3,Containment Verified,Yes
INV-09110,ALT-015239,ANL-087,2026-07-16 13:51:00,2026-07-16 14:28:00,37.0,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,3,2,Containment Verified,Yes
INV-09114,ALT-015245,ANL-080,2026-07-14 03:28:00,2026-07-14 04:02:00,34.0,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,2,Containment Verified,Yes
INV-09130,ALT-015277,ANL-081,2026-08-10 22:22:00,2026-08-10 22:49:24,27.4,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,2,Containment Verified,No
INV-09132,ALT-015279,ANL-088,2026-09-03 20:54:00,2026-09-03 21:08:06,14.1,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,5,2,Benign Operation,No
INV-09136,ALT-015288,ANL-084,2026-07-13 11:55:00,2026-07-13 12:10:48,15.8,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,4,Benign Operation,No
INV-09185,ALT-015370,ANL-089,2026-08-23 05:29:00,2026-08-23 05:51:00,22.0,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,3,4,Benign Operation,No
INV-09196,ALT-015390,ANL-088,2026-07-23 16:40:00,2026-07-23 17:09:00,29.0,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,5,4,Benign Operation,No
INV-09217,ALT-015425,ANL-088,2026-07-23 21:52:00,2026-07-23 22:30:24,38.4,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,4,Benign Operation,No
INV-09226,ALT-015437,ANL-086,2026-06-24 13:26:00,2026-06-24 13:43:06,17.1,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,3,Containment Verified,Yes
INV-09238,ALT-015455,ANL-088,2026-08-03 03:00:00,2026-08-03 03:39:54,39.9,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,2,Containment Verified,No
INV-09257,ALT-015497,ANL-080,2026-07-20 07:25:00,2026-07-20 07:43:06,18.1,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,4,Benign Operation,No
INV-09277,ALT-015533,ANL-081,2026-08-12 20:28:00,2026-08-12 20:49:18,21.3,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,4,Containment Verified,Yes
INV-09280,ALT-015536,ANL-079,2026-07-07 15:07:00,2026-07-07 15:26:30,19.5,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,3,4,Benign Operation,No
INV-09284,ALT-015543,ANL-088,2026-08-27 07:17:00,2026-08-27 07:47:24,30.4,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,3,4,Benign Operation,No
INV-09308,ALT-015579,ANL-078,2026-08-11 04:52:00,2026-08-11 05:30:54,38.9,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,4,4,Containment Verified,Yes
INV-09334,ALT-015624,ANL-088,2026-08-27 01:00:00,2026-08-27 01:17:18,17.3,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,2,Containment Verified,Yes
INV-09336,ALT-015626,ANL-089,2026-08-12 18:08:00,2026-08-12 18:45:30,37.5,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,2,Benign Operation,No
INV-09337,ALT-015627,ANL-077,2026-06-29 04:30:00,2026-06-29 04:54:00,24.0,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,2,Benign Operation,No
INV-09403,ALT-015745,ANL-082,2026-08-23 21:19:00,2026-08-23 21:45:24,26.4,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,3,Benign Operation,No
INV-09412,ALT-015763,ANL-077,2026-07-21 05:02:00,2026-07-21 05:24:24,22.4,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,5,3,Containment Verified,No
INV-09414,ALT-015765,ANL-077,2026-07-28 05:31:00,2026-07-28 06:09:48,38.8,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,3,Containment Verified,Yes
INV-09494,ALT-015905,ANL-080,2026-09-09 04:57:00,2026-09-09 05:29:18,32.3,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,5,4,Containment Verified,No
INV-09516,ALT-015933,ANL-077,2026-07-31 19:07:00,2026-07-31 19:21:48,14.8,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,4,Containment Verified,Yes
INV-09517,ALT-015934,ANL-086,2026-08-03 07:41:00,2026-08-03 08:03:06,22.1,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,5,4,Containment Verified,No
INV-09529,ALT-015957,ANL-088,2026-06-17 19:50:00,2026-06-17 20:27:48,37.8,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,3,2,Benign Operation,No
INV-09535,ALT-015968,ANL-078,2026-08-20 18:26:00,2026-08-20 19:01:18,35.3,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,3,Benign Operation,No
INV-09566,ALT-016021,ANL-086,2026-08-14 04:22:00,2026-08-14 04:50:54,28.9,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,2,Containment Verified,Yes
INV-09573,ALT-016033,ANL-081,2026-09-02 04:30:00,2026-09-02 05:11:30,41.5,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,5,4,Containment Verified,Yes
INV-09595,ALT-016064,ANL-083,2026-09-09 16:13:00,2026-09-09 16:31:24,18.4,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,5,3,Benign Operation,No
INV-09619,ALT-016105,ANL-088,2026-06-25 08:27:00,2026-06-25 08:47:54,20.9,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,4,Benign Operation,No
INV-09634,ALT-016131,ANL-087,2026-08-09 16:32:00,2026-08-09 16:46:12,14.2,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,4,Containment Verified,Yes
INV-09649,ALT-016151,ANL-080,2026-07-21 06:14:00,2026-07-21 06:39:42,25.7,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,3,2,Containment Verified,Yes
INV-09650,ALT-016156,ANL-086,2026-07-08 06:39:00,2026-07-08 07:12:36,33.6,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,2,Containment Verified,Yes
INV-09675,ALT-016199,ANL-079,2026-08-27 06:20:00,2026-08-27 06:50:24,30.4,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,4,Containment Verified,Yes
INV-09742,ALT-016319,ANL-080,2026-07-12 00:18:00,2026-07-12 00:43:36,25.6,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,5,2,Benign Operation,No
INV-09747,ALT-016325,ANL-080,2026-08-17 13:01:00,2026-08-17 13:41:30,40.5,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,3,4,Containment Verified,Yes
INV-09761,ALT-016350,ANL-079,2026-07-14 20:52:00,2026-07-14 21:33:30,41.5,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,3,3,Containment Verified,No
INV-09833,ALT-016481,ANL-080,2026-07-22 17:18:00,2026-07-22 17:42:36,24.6,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,4,4,Containment Verified,Yes
INV-09883,ALT-016556,ANL-088,2026-06-22 12:34:00,2026-06-22 12:50:00,16.0,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,4,Containment Verified,No
INV-09907,ALT-016598,ANL-086,2026-07-06 00:04:00,2026-07-06 00:36:06,32.1,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,4,2,Containment Verified,Yes
INV-09923,ALT-016629,ANL-086,2026-07-23 08:02:00,2026-07-23 08:42:36,40.6,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,5,3,Containment Verified,Yes
INV-09942,ALT-016670,ANL-079,2026-06-17 20:52:00,2026-06-17 21:31:48,39.8,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,4,2,Containment Verified,Yes
INV-09966,ALT-016711,ANL-098,2026-08-30 14:21:00,2026-08-30 14:58:54,37.9,Investigation carried out on alert telemetry. Escalation delayed due to shift turnover.,3,2,Closed Locally,No
INV-09967,ALT-016712,ANL-102,2026-08-12 23:31:00,2026-08-12 23:59:18,28.3,Investigation carried out on alert telemetry. Escalation delayed due to shift turnover.,3,2,Closed Locally,No
INV-09981,ALT-016735,ANL-105,2026-08-20 01:02:00,2026-08-20 01:20:54,18.9,Investigation carried out on alert telemetry. Escalation delayed due to shift turnover.,3,1,Escalated for Action,No
INV-09985,ALT-016741,ANL-090,2026-08-17 13:12:00,2026-08-17 13:36:30,24.5,Investigation carried out on alert telemetry. Escalation delayed due to shift turnover.,2,1,Escalated for Action,No
INV-09997,ALT-016762,ANL-100,2026-08-03 10:05:00,2026-08-03 10:39:12,34.2,Investigation carried out on alert telemetry. Escalation delayed due to shift turnover.,2,2,Escalated for Action,No
INV-10000,ALT-016769,ANL-096,2026-06-25 05:10:00,2026-06-25 05:45:06,35.1,Investigation carried out on alert telemetry. Escalation delayed due to shift turnover.,3,2,Escalated for Action,No
