investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-07783,ALT-012994,ANL-073,2026-08-02 09:05:00,2026-08-02 09:08:54,3.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07784,ALT-012996,ANL-057,2026-09-08 07:22:00,2026-09-08 07:30:24,8.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07785,ALT-012999,ANL-074,2026-07-07 06:04:00,2026-07-07 06:11:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07786,ALT-013000,ANL-075,2026-08-02 05:54:00,2026-08-02 06:01:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07787,ALT-013002,ANL-064,2026-08-01 20:05:00,2026-08-01 20:13:36,8.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07788,ALT-013004,ANL-071,2026-09-06 23:53:00,2026-09-06 23:57:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07789,ALT-013005,ANL-060,2026-06-26 22:12:00,2026-06-26 22:18:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07790,ALT-013006,ANL-061,2026-08-23 02:37:00,2026-08-23 02:43:54,6.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07791,ALT-013007,ANL-066,2026-07-02 08:21:00,2026-07-02 08:26:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07792,ALT-013008,ANL-070,2026-07-15 20:10:00,2026-07-15 20:16:00,6.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07793,ALT-013011,ANL-058,2026-08-21 16:22:00,2026-08-21 16:26:36,4.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07794,ALT-013012,ANL-065,2026-07-22 22:02:00,2026-07-22 22:08:36,6.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07795,ALT-013013,ANL-066,2026-07-17 07:53:00,2026-07-17 07:56:48,3.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07796,ALT-013018,ANL-065,2026-07-01 22:32:00,2026-07-01 22:39:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07797,ALT-013019,ANL-057,2026-08-03 03:13:00,2026-08-03 03:16:42,3.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07798,ALT-013024,ANL-074,2026-07-26 02:41:00,2026-07-26 02:45:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07799,ALT-013025,ANL-071,2026-06-27 01:09:00,2026-06-27 01:13:36,4.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07800,ALT-013026,ANL-061,2026-07-26 08:20:00,2026-07-26 08:27:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07801,ALT-013027,ANL-062,2026-06-30 05:58:00,2026-06-30 06:04:06,6.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07802,ALT-013028,ANL-069,2026-09-02 20:11:00,2026-09-02 20:14:30,3.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07803,ALT-013030,ANL-072,2026-08-19 05:23:00,2026-08-19 05:26:42,3.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07804,ALT-013033,ANL-064,2026-08-07 13:37:00,2026-08-07 13:45:18,8.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07805,ALT-013034,ANL-075,2026-07-19 08:22:00,2026-07-19 08:29:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07806,ALT-013035,ANL-062,2026-07-29 22:49:00,2026-07-29 22:54:24,5.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07807,ALT-013036,ANL-075,2026-06-25 15:58:00,2026-06-25 16:03:30,5.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07808,ALT-013037,ANL-059,2026-06-21 19:58:00,2026-06-21 20:04:06,6.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07809,ALT-013040,ANL-062,2026-08-22 07:08:00,2026-08-22 07:15:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07810,ALT-013041,ANL-072,2026-08-04 08:19:00,2026-08-04 08:26:36,7.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07811,ALT-013043,ANL-062,2026-06-25 11:34:00,2026-06-25 11:39:54,5.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07812,ALT-013048,ANL-067,2026-09-07 22:58:00,2026-09-07 23:05:36,7.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07813,ALT-013049,ANL-066,2026-08-20 18:54:00,2026-08-20 18:59:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07814,ALT-013050,ANL-072,2026-08-04 10:53:00,2026-08-04 10:59:54,6.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07815,ALT-013051,ANL-069,2026-07-27 20:45:00,2026-07-27 20:53:54,8.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07816,ALT-013052,ANL-061,2026-06-21 15:55:00,2026-06-21 16:03:24,8.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07817,ALT-013055,ANL-063,2026-08-05 11:29:00,2026-08-05 11:34:30,5.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07818,ALT-013058,ANL-066,2026-06-15 00:30:00,2026-06-15 00:37:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07819,ALT-013062,ANL-071,2026-06-26 04:44:00,2026-06-26 04:48:42,4.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07820,ALT-013066,ANL-069,2026-07-18 13:40:00,2026-07-18 13:45:48,5.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07821,ALT-013067,ANL-060,2026-08-13 23:38:00,2026-08-13 23:42:12,4.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07822,ALT-013068,ANL-068,2026-07-03 07:30:00,2026-07-03 07:37:12,7.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07823,ALT-013069,ANL-059,2026-09-02 17:16:00,2026-09-02 17:21:42,5.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07824,ALT-013070,ANL-062,2026-09-08 10:00:00,2026-09-08 10:05:18,5.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07825,ALT-013072,ANL-066,2026-07-12 00:09:00,2026-07-12 00:17:18,8.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07826,ALT-013073,ANL-074,2026-07-04 09:40:00,2026-07-04 09:48:30,8.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07827,ALT-013074,ANL-066,2026-09-09 05:33:00,2026-09-09 05:37:18,4.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07828,ALT-013076,ANL-057,2026-09-04 07:21:00,2026-09-04 07:27:48,6.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07829,ALT-013078,ANL-073,2026-09-06 15:35:00,2026-09-06 15:43:42,8.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07830,ALT-013083,ANL-058,2026-07-27 18:04:00,2026-07-27 18:08:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07831,ALT-013086,ANL-066,2026-08-02 02:45:00,2026-08-02 02:51:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07832,ALT-013089,ANL-075,2026-06-17 06:44:00,2026-06-17 06:48:12,4.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07833,ALT-013090,ANL-065,2026-07-24 20:47:00,2026-07-24 20:54:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07834,ALT-013092,ANL-075,2026-08-05 04:46:00,2026-08-05 04:50:30,4.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07835,ALT-013093,ANL-061,2026-07-15 04:58:00,2026-07-15 05:04:12,6.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07836,ALT-013094,ANL-059,2026-08-13 04:27:00,2026-08-13 04:32:00,5.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07837,ALT-013095,ANL-064,2026-09-06 20:40:00,2026-09-06 20:47:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07838,ALT-013098,ANL-059,2026-08-25 21:30:00,2026-08-25 21:38:12,8.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07839,ALT-013099,ANL-069,2026-09-09 21:31:00,2026-09-09 21:36:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07840,ALT-013100,ANL-068,2026-06-25 21:45:00,2026-06-25 21:49:54,4.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07841,ALT-013101,ANL-059,2026-07-08 20:01:00,2026-07-08 20:09:42,8.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07842,ALT-013102,ANL-061,2026-09-06 08:25:00,2026-09-06 08:28:42,3.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07843,ALT-013103,ANL-058,2026-07-16 02:51:00,2026-07-16 02:57:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07844,ALT-013105,ANL-057,2026-07-16 15:19:00,2026-07-16 15:27:24,8.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07845,ALT-013106,ANL-060,2026-07-23 11:49:00,2026-07-23 11:53:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07846,ALT-013107,ANL-061,2026-06-16 16:48:00,2026-06-16 16:55:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07847,ALT-013108,ANL-067,2026-07-30 22:01:00,2026-07-30 22:04:36,3.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07848,ALT-013109,ANL-064,2026-06-28 09:53:00,2026-06-28 09:57:48,4.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07849,ALT-013111,ANL-073,2026-08-20 20:00:00,2026-08-20 20:06:30,6.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07850,ALT-013112,ANL-064,2026-07-05 21:11:00,2026-07-05 21:19:24,8.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07851,ALT-013114,ANL-058,2026-07-30 20:01:00,2026-07-30 20:08:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07852,ALT-013118,ANL-065,2026-07-13 05:28:00,2026-07-13 05:35:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07853,ALT-013119,ANL-063,2026-08-08 19:09:00,2026-08-08 19:13:30,4.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07854,ALT-013121,ANL-056,2026-07-31 16:26:00,2026-07-31 16:33:06,7.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07855,ALT-013123,ANL-068,2026-06-17 15:15:00,2026-06-17 15:22:30,7.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07856,ALT-013124,ANL-061,2026-07-11 21:55:00,2026-07-11 21:59:36,4.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07857,ALT-013127,ANL-064,2026-06-26 09:23:00,2026-06-26 09:29:30,6.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07858,ALT-013128,ANL-066,2026-07-10 03:57:00,2026-07-10 04:03:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07859,ALT-013129,ANL-070,2026-08-14 16:00:00,2026-08-14 16:05:00,5.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07860,ALT-013132,ANL-062,2026-07-03 08:03:00,2026-07-03 08:10:36,7.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07861,ALT-013135,ANL-072,2026-08-03 23:21:00,2026-08-03 23:26:12,5.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07862,ALT-013137,ANL-061,2026-09-08 12:23:00,2026-09-08 12:31:42,8.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07863,ALT-013139,ANL-062,2026-07-01 18:05:00,2026-07-01 18:12:12,7.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07864,ALT-013140,ANL-063,2026-07-23 08:40:00,2026-07-23 08:43:36,3.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07865,ALT-013142,ANL-062,2026-09-06 21:35:00,2026-09-06 21:42:42,7.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07866,ALT-013143,ANL-073,2026-07-02 02:09:00,2026-07-02 02:13:42,4.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07867,ALT-013146,ANL-075,2026-08-02 11:17:00,2026-08-02 11:22:48,5.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07868,ALT-013148,ANL-066,2026-07-15 12:59:00,2026-07-15 13:05:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07869,ALT-013149,ANL-065,2026-08-13 19:30:00,2026-08-13 19:33:48,3.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07870,ALT-013150,ANL-070,2026-07-12 15:21:00,2026-07-12 15:28:06,7.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07871,ALT-013151,ANL-060,2026-07-10 21:51:00,2026-07-10 21:59:48,8.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07872,ALT-013152,ANL-068,2026-06-12 12:19:00,2026-06-12 12:26:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07873,ALT-013153,ANL-070,2026-07-22 04:11:00,2026-07-22 04:19:06,8.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07874,ALT-013154,ANL-058,2026-07-18 20:57:00,2026-07-18 21:03:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07875,ALT-013155,ANL-063,2026-07-03 06:55:00,2026-07-03 07:01:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07876,ALT-013156,ANL-071,2026-07-08 23:49:00,2026-07-08 23:55:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07877,ALT-013158,ANL-065,2026-06-28 18:25:00,2026-06-28 18:31:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07878,ALT-013160,ANL-057,2026-07-17 22:19:00,2026-07-17 22:27:42,8.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07879,ALT-013161,ANL-066,2026-07-14 03:56:00,2026-07-14 04:01:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07880,ALT-013162,ANL-066,2026-08-03 00:47:00,2026-08-03 00:55:06,8.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07881,ALT-013164,ANL-073,2026-09-04 08:50:00,2026-09-04 08:57:18,7.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07882,ALT-013165,ANL-074,2026-06-16 07:42:00,2026-06-16 07:47:18,5.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07883,ALT-013166,ANL-074,2026-06-23 02:57:00,2026-06-23 03:01:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07884,ALT-013168,ANL-075,2026-06-23 13:42:00,2026-06-23 13:48:36,6.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07885,ALT-013169,ANL-059,2026-08-26 20:20:00,2026-08-26 20:28:18,8.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07886,ALT-013171,ANL-058,2026-08-26 21:47:00,2026-08-26 21:50:30,3.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07887,ALT-013172,ANL-074,2026-07-17 15:15:00,2026-07-17 15:21:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07888,ALT-013173,ANL-057,2026-07-10 19:02:00,2026-07-10 19:08:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07889,ALT-013174,ANL-072,2026-07-24 00:21:00,2026-07-24 00:29:30,8.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07890,ALT-013175,ANL-069,2026-09-06 09:57:00,2026-09-06 10:02:24,5.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07891,ALT-013176,ANL-073,2026-06-30 11:05:00,2026-06-30 11:13:00,8.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07892,ALT-013177,ANL-057,2026-08-19 01:16:00,2026-08-19 01:22:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07893,ALT-013179,ANL-057,2026-06-30 23:59:00,2026-07-01 00:05:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07894,ALT-013180,ANL-059,2026-06-17 10:30:00,2026-06-17 10:34:18,4.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07895,ALT-013183,ANL-068,2026-07-02 17:37:00,2026-07-02 17:43:00,6.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07896,ALT-013185,ANL-067,2026-07-13 15:30:00,2026-07-13 15:35:36,5.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07897,ALT-013187,ANL-064,2026-07-21 07:09:00,2026-07-21 07:15:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07898,ALT-013192,ANL-056,2026-07-10 06:53:00,2026-07-10 06:58:54,5.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07899,ALT-013194,ANL-072,2026-08-08 05:40:00,2026-08-08 05:44:24,4.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07900,ALT-013195,ANL-066,2026-09-06 07:02:00,2026-09-06 07:10:18,8.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07901,ALT-013197,ANL-066,2026-07-27 03:56:00,2026-07-27 03:59:36,3.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07902,ALT-013198,ANL-067,2026-09-04 13:11:00,2026-09-04 13:16:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-07903,ALT-013199,ANL-071,2026-06-22 12:39:00,2026-06-22 12:46:06,7.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07904,ALT-013200,ANL-061,2026-08-28 06:33:00,2026-08-28 06:40:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07905,ALT-013201,ANL-070,2026-06-22 07:59:00,2026-06-22 08:02:54,3.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-07906,ALT-013202,ANL-058,2026-08-18 05:44:00,2026-08-18 05:49:18,5.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-07907,ALT-013204,ANL-072,2026-08-30 06:28:00,2026-08-30 06:35:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07908,ALT-013205,ANL-059,2026-06-16 01:54:00,2026-06-16 02:00:48,6.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07909,ALT-013206,ANL-075,2026-07-06 18:50:00,2026-07-06 18:54:00,4.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07910,ALT-013208,ANL-069,2026-09-09 23:34:00,2026-09-09 23:39:36,5.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07911,ALT-013210,ANL-067,2026-08-31 22:14:00,2026-08-31 22:19:00,5.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07912,ALT-013211,ANL-062,2026-07-17 04:31:00,2026-07-17 04:38:00,7.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07913,ALT-013212,ANL-063,2026-07-21 02:59:00,2026-07-21 03:04:30,5.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07914,ALT-013213,ANL-059,2026-07-22 04:02:00,2026-07-22 04:09:06,7.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07915,ALT-013214,ANL-057,2026-08-15 05:09:00,2026-08-15 05:15:36,6.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07916,ALT-013215,ANL-059,2026-07-10 23:08:00,2026-07-10 23:12:54,4.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07917,ALT-013216,ANL-074,2026-06-20 07:40:00,2026-06-20 07:47:06,7.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07918,ALT-013218,ANL-071,2026-09-01 07:05:00,2026-09-01 07:13:18,8.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07919,ALT-013223,ANL-061,2026-06-28 05:19:00,2026-06-28 05:26:42,7.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07920,ALT-013224,ANL-061,2026-06-14 21:04:00,2026-06-14 21:10:48,6.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,Yes
INV-07921,ALT-013225,ANL-068,2026-06-12 15:31:00,2026-06-12 15:39:30,8.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07922,ALT-013226,ANL-069,2026-09-07 06:17:00,2026-09-07 06:22:36,5.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07923,ALT-013228,ANL-059,2026-08-30 06:53:00,2026-08-30 06:59:00,6.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-07924,ALT-013229,ANL-061,2026-06-16 13:42:00,2026-06-16 13:50:30,8.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07925,ALT-013230,ANL-068,2026-07-31 12:54:00,2026-07-31 13:01:18,7.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,Yes
INV-07926,ALT-013231,ANL-058,2026-09-06 00:10:00,2026-09-06 00:16:06,6.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-07927,ALT-013232,ANL-065,2026-08-02 07:41:00,2026-08-02 07:49:12,8.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07928,ALT-013237,ANL-067,2026-08-25 13:30:00,2026-08-25 13:36:30,6.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-07929,ALT-013238,ANL-064,2026-07-30 05:47:00,2026-07-30 05:52:36,5.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
