alert_id,soc_id,timestamp,severity,asset_id,asset_criticality,alert_type,detection_rule,status,assigned_analyst
ALT-016648,SOC-EPSILON,2026-07-23 04:39:00,Medium,AST-0009,Critical,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-085
ALT-016649,SOC-EPSILON,2026-07-20 20:28:00,Medium,AST-0455,Low,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-082
ALT-016650,SOC-EPSILON,2026-07-29 10:55:00,Medium,AST-0466,Low,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-081
ALT-016651,SOC-EPSILON,2026-07-23 10:45:00,Medium,AST-0163,High,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-086
ALT-016652,SOC-EPSILON,2026-07-28 14:03:00,High,AST-0381,Low,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-088
ALT-016653,SOC-EPSILON,2026-08-24 14:44:00,Low,AST-0288,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-088
ALT-016654,SOC-EPSILON,2026-06-22 11:37:00,High,AST-0034,Critical,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-085
ALT-016655,SOC-EPSILON,2026-08-27 02:06:00,Medium,AST-0354,Medium,DET-T1566-Phishing_32,RUL-032,Closed,ANL-087
ALT-016656,SOC-EPSILON,2026-06-23 03:29:00,Low,AST-0210,Medium,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-078
ALT-016657,SOC-EPSILON,2026-08-30 13:14:00,Low,AST-0053,High,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-081
ALT-016658,SOC-EPSILON,2026-08-11 16:46:00,Medium,AST-0460,Low,DET-T1046-Network_Service_Discovery_51,RUL-051,Under Review,ANL-082
ALT-016659,SOC-EPSILON,2026-09-08 10:23:00,Medium,AST-0181,Medium,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Under Review,ANL-081
ALT-016660,SOC-EPSILON,2026-06-16 08:39:00,Medium,AST-0244,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-084
ALT-016661,SOC-EPSILON,2026-09-07 13:38:00,Medium,AST-0106,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-084
ALT-016662,SOC-EPSILON,2026-09-05 11:50:00,Medium,AST-0073,High,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-080
ALT-016663,SOC-EPSILON,2026-07-01 14:01:00,Critical,AST-0078,High,DET-T1090-Proxy_88,RUL-088,Closed,ANL-080
ALT-016664,SOC-EPSILON,2026-07-10 17:06:00,Medium,AST-0027,Critical,DET-T1090-Proxy_58,RUL-058,Closed,ANL-080
ALT-016665,SOC-EPSILON,2026-08-28 12:53:00,High,AST-0137,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-076
ALT-016666,SOC-EPSILON,2026-08-02 18:54:00,Critical,AST-0002,Critical,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-080
ALT-016667,SOC-EPSILON,2026-07-07 12:17:00,Low,AST-0420,Low,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-078
ALT-016668,SOC-EPSILON,2026-06-27 14:38:00,Low,AST-0123,High,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-079
ALT-016669,SOC-EPSILON,2026-08-04 07:08:00,Medium,AST-0101,High,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-078
ALT-016670,SOC-EPSILON,2026-06-17 20:36:00,High,AST-0082,High,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-079
ALT-016671,SOC-EPSILON,2026-09-05 22:34:00,Medium,AST-0328,Medium,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-076
ALT-016672,SOC-EPSILON,2026-08-16 08:59:00,Low,AST-0179,Medium,DET-T1090-Proxy_43,RUL-043,Closed,ANL-085
ALT-016673,SOC-EPSILON,2026-07-13 23:51:00,High,AST-0354,Medium,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-089
ALT-016674,SOC-EPSILON,2026-08-14 06:10:00,Critical,AST-0066,High,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-087
ALT-016675,SOC-EPSILON,2026-07-21 21:46:00,Medium,AST-0417,Low,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-077
ALT-016676,SOC-EPSILON,2026-07-24 20:44:00,Low,AST-0444,Low,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-085
ALT-016677,SOC-EPSILON,2026-06-18 16:02:00,Low,AST-0002,Critical,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-086
ALT-016678,SOC-EPSILON,2026-07-14 20:31:00,Low,AST-0417,Low,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-079
ALT-016679,SOC-EPSILON,2026-07-16 07:11:00,Critical,AST-0007,Critical,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-087
ALT-016680,SOC-EPSILON,2026-08-02 19:52:00,High,AST-0015,Critical,DET-T1566-Phishing_47,RUL-047,Closed,ANL-076
ALT-016681,SOC-EPSILON,2026-08-13 02:36:00,Low,AST-0350,Medium,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-085
ALT-016682,SOC-EPSILON,2026-07-30 13:01:00,Low,AST-0005,Critical,DET-T1090-Proxy_73,RUL-073,Closed,ANL-079
ALT-016683,SOC-EPSILON,2026-06-30 04:59:00,Low,AST-0069,High,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-079
ALT-016684,SOC-EPSILON,2026-06-22 06:30:00,High,AST-0048,Critical,DET-T1090-Proxy_43,RUL-043,Closed,ANL-081
ALT-016685,SOC-EPSILON,2026-08-26 19:08:00,Medium,AST-0130,High,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-082
ALT-016686,SOC-EPSILON,2026-07-10 16:50:00,Medium,AST-0088,High,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-083
ALT-016687,SOC-EPSILON,2026-08-01 08:47:00,Low,AST-0047,Critical,DET-T1090-Proxy_43,RUL-043,Closed,ANL-084
ALT-016688,SOC-EPSILON,2026-07-31 05:40:00,Medium,AST-0446,Low,DET-T1566-Phishing_62,RUL-062,Closed,ANL-086
ALT-016689,SOC-EPSILON,2026-08-26 00:09:00,Low,AST-0210,Medium,DET-T1003-OS_Credential_Dumping_80,RUL-080,Closed,ANL-082
ALT-016690,SOC-EPSILON,2026-07-08 05:20:00,Low,AST-0177,Medium,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-081
ALT-016691,SOC-EPSILON,2026-07-15 00:50:00,Low,AST-0268,Medium,DET-T1059-Command_and_Scripting_Interpreter_46,RUL-046,Closed,ANL-085
ALT-016692,SOC-EPSILON,2026-09-07 07:16:00,Critical,AST-0127,High,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-083
ALT-016693,SOC-EPSILON,2026-07-10 23:02:00,High,AST-0136,High,DET-T1021-Remote_Services_49,RUL-049,Under Review,ANL-076
ALT-016694,SOC-EPSILON,2026-08-25 17:06:00,Low,AST-0399,Low,DET-T1566-Phishing_47,RUL-047,Closed,ANL-079
ALT-016695,SOC-EPSILON,2026-07-25 14:13:00,High,AST-0480,Low,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-087
ALT-016696,SOC-EPSILON,2026-06-14 14:34:00,Low,AST-0197,Medium,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-088
ALT-016697,SOC-EPSILON,2026-07-01 02:23:00,Low,AST-0437,Low,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-085
ALT-016698,SOC-EPSILON,2026-08-02 07:26:00,High,AST-0363,Low,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-078
ALT-016699,SOC-EPSILON,2026-06-12 14:48:00,Medium,AST-0489,Low,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-077
ALT-016700,SOC-EPSILON,2026-08-19 13:13:00,Medium,AST-0068,High,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-083
ALT-016701,SOC-ZETA,2026-07-01 16:20:00,Critical,AST-0027,Critical,DET-T1003-OS_Credential_Dumping_65,RUL-065,Under Review,ANL-102
ALT-016702,SOC-ZETA,2026-08-31 20:00:00,High,AST-0127,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-092
ALT-016703,SOC-ZETA,2026-06-18 22:23:00,Critical,AST-0163,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-095
ALT-016704,SOC-ZETA,2026-07-07 00:27:00,Low,AST-0104,High,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-092
ALT-016705,SOC-ZETA,2026-07-26 06:51:00,High,AST-0090,High,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-093
ALT-016706,SOC-ZETA,2026-08-05 17:34:00,Medium,AST-0410,Low,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-091
ALT-016707,SOC-ZETA,2026-07-13 14:38:00,Critical,AST-0315,Medium,DET-T1046-Network_Service_Discovery_51,RUL-051,Under Review,ANL-096
ALT-016708,SOC-ZETA,2026-09-10 07:14:00,Medium,AST-0136,High,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-105
ALT-016709,SOC-ZETA,2026-08-09 03:19:00,High,AST-0116,High,DET-T1090-Proxy_58,RUL-058,Closed,ANL-098
ALT-016710,SOC-ZETA,2026-06-30 05:20:00,Low,AST-0318,Medium,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Under Review,ANL-098
ALT-016711,SOC-ZETA,2026-08-30 14:12:00,High,AST-0121,High,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-098
ALT-016712,SOC-ZETA,2026-08-12 23:15:00,Low,AST-0338,Medium,DET-T1090-Proxy_28,RUL-028,Closed,ANL-102
ALT-016713,SOC-ZETA,2026-09-01 00:28:00,Medium,AST-0004,Critical,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-096
ALT-016714,SOC-ZETA,2026-07-12 09:58:00,Low,AST-0419,Low,DET-T1046-Network_Service_Discovery_36,RUL-036,Under Review,ANL-099
ALT-016715,SOC-ZETA,2026-09-01 20:22:00,Medium,AST-0326,Medium,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-103
ALT-016716,SOC-ZETA,2026-08-20 23:19:00,High,AST-0159,High,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-099
ALT-016717,SOC-ZETA,2026-07-15 02:41:00,High,AST-0302,Medium,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-105
ALT-016718,SOC-ZETA,2026-08-18 21:12:00,Medium,AST-0429,Low,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-096
ALT-016719,SOC-ZETA,2026-08-21 03:00:00,High,AST-0084,High,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-092
ALT-016720,SOC-ZETA,2026-06-25 18:53:00,Low,AST-0168,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-093
ALT-016721,SOC-ZETA,2026-08-27 13:47:00,High,AST-0027,Critical,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-101
ALT-016722,SOC-ZETA,2026-09-05 09:44:00,High,AST-0455,Low,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-090
ALT-016723,SOC-ZETA,2026-07-18 20:48:00,High,AST-0150,High,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-097
ALT-016724,SOC-ZETA,2026-06-13 13:09:00,Low,AST-0317,Medium,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-100
ALT-016725,SOC-ZETA,2026-08-28 18:18:00,Critical,AST-0053,High,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-102
ALT-016726,SOC-ZETA,2026-07-15 17:48:00,Medium,AST-0334,Medium,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-096
ALT-016727,SOC-ZETA,2026-06-29 05:03:00,Medium,AST-0218,Medium,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Under Review,ANL-095
ALT-016728,SOC-ZETA,2026-08-17 04:34:00,Critical,AST-0131,High,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-091
ALT-016729,SOC-ZETA,2026-07-29 19:34:00,Medium,AST-0233,Medium,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-090
ALT-016730,SOC-ZETA,2026-07-14 22:48:00,Critical,AST-0038,Critical,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-097
ALT-016731,SOC-ZETA,2026-08-28 09:58:00,Critical,AST-0281,Medium,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-104
ALT-016732,SOC-ZETA,2026-08-21 09:02:00,High,AST-0103,High,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-092
ALT-016733,SOC-ZETA,2026-07-08 00:37:00,Medium,AST-0218,Medium,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-095
ALT-016734,SOC-ZETA,2026-07-04 01:16:00,High,AST-0191,Medium,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-100
ALT-016735,SOC-ZETA,2026-08-20 00:46:00,Critical,AST-0485,Low,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-105
ALT-016736,SOC-ZETA,2026-07-30 21:07:00,High,AST-0019,Critical,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-090
ALT-016737,SOC-ZETA,2026-08-26 22:07:00,Low,AST-0264,Medium,DET-T1090-Proxy_88,RUL-088,Closed,ANL-095
ALT-016738,SOC-ZETA,2026-08-04 11:04:00,Low,AST-0352,Medium,DET-T1055-Process_Injection_27,RUL-027,Closed,ANL-101
ALT-016739,SOC-ZETA,2026-08-30 01:05:00,Critical,AST-0068,High,DET-T1090-Proxy_28,RUL-028,Closed,ANL-090
ALT-016740,SOC-ZETA,2026-07-25 13:11:00,Low,AST-0490,Low,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-100
ALT-016741,SOC-ZETA,2026-08-17 13:00:00,High,AST-0073,High,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-090
ALT-016742,SOC-ZETA,2026-06-21 16:16:00,High,AST-0008,Critical,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-101
ALT-016743,SOC-ZETA,2026-08-21 13:13:00,Medium,AST-0245,Medium,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-095
ALT-016744,SOC-ZETA,2026-08-26 20:27:00,Low,AST-0212,Medium,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-101
ALT-016745,SOC-ZETA,2026-08-21 05:59:00,High,AST-0021,Critical,DET-T1566-Phishing_17,RUL-017,Closed,ANL-090
ALT-016746,SOC-ZETA,2026-09-03 03:11:00,Critical,AST-0096,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-100
ALT-016747,SOC-ZETA,2026-08-20 21:44:00,Medium,AST-0357,Medium,DET-T1003-OS_Credential_Dumping_95,RUL-095,Under Review,ANL-103
ALT-016748,SOC-ZETA,2026-08-27 14:57:00,High,AST-0154,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-097
ALT-016749,SOC-ZETA,2026-08-23 01:58:00,Low,AST-0045,Critical,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-105
ALT-016750,SOC-ZETA,2026-07-26 16:00:00,Low,AST-0236,Medium,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-095
ALT-016751,SOC-ZETA,2026-06-13 08:06:00,Low,AST-0270,Medium,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-102
ALT-016752,SOC-ZETA,2026-07-17 13:08:00,Medium,AST-0363,Low,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-103
ALT-016753,SOC-ZETA,2026-08-10 07:52:00,Low,AST-0111,High,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-104
ALT-016754,SOC-ZETA,2026-07-12 11:25:00,Low,AST-0259,Medium,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-096
ALT-016755,SOC-ZETA,2026-08-20 19:59:00,Medium,AST-0004,Critical,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-105
ALT-016756,SOC-ZETA,2026-09-02 09:32:00,High,AST-0025,Critical,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-091
ALT-016757,SOC-ZETA,2026-08-12 23:18:00,High,AST-0145,High,DET-T1566-Phishing_92,RUL-092,Closed,ANL-099
ALT-016758,SOC-ZETA,2026-08-12 03:50:00,Low,AST-0146,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-103
ALT-016759,SOC-ZETA,2026-08-02 08:05:00,Medium,AST-0272,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-101
ALT-016760,SOC-ZETA,2026-09-03 13:47:00,Medium,AST-0468,Low,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Under Review,ANL-104
ALT-016761,SOC-ZETA,2026-07-23 11:43:00,Low,AST-0177,Medium,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-102
ALT-016762,SOC-ZETA,2026-08-03 10:00:00,Medium,AST-0362,Low,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-100
ALT-016763,SOC-ZETA,2026-07-17 14:28:00,Medium,AST-0420,Low,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-092
ALT-016764,SOC-ZETA,2026-07-03 13:16:00,High,AST-0292,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-105
ALT-016765,SOC-ZETA,2026-08-22 12:47:00,Medium,AST-0108,High,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Under Review,ANL-105
ALT-016766,SOC-ZETA,2026-07-26 20:59:00,Medium,AST-0104,High,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-094
ALT-016767,SOC-ZETA,2026-06-22 07:48:00,Medium,AST-0071,High,DET-T1566-Phishing_77,RUL-077,Closed,ANL-101
ALT-016768,SOC-ZETA,2026-07-04 00:01:00,High,AST-0006,Critical,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-102
ALT-016769,SOC-ZETA,2026-06-25 04:58:00,High,AST-0052,High,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-096
ALT-016770,SOC-ZETA,2026-09-06 05:41:00,High,AST-0036,Critical,DET-T1021-Remote_Services_19,RUL-019,Closed,ANL-095
ALT-016771,SOC-ZETA,2026-06-18 01:55:00,Low,AST-0470,Low,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-105
ALT-016772,SOC-ZETA,2026-08-01 12:35:00,Low,AST-0386,Low,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-090
ALT-016773,SOC-ZETA,2026-07-20 16:07:00,Low,AST-0439,Low,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-102
ALT-016774,SOC-ZETA,2026-08-27 08:45:00,Medium,AST-0006,Critical,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-094
ALT-016775,SOC-ZETA,2026-08-02 15:15:00,Low,AST-0317,Medium,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-102
ALT-016776,SOC-ZETA,2026-06-15 10:42:00,High,AST-0006,Critical,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-090
ALT-016777,SOC-ZETA,2026-09-08 05:51:00,Medium,AST-0094,High,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-103
ALT-016778,SOC-ZETA,2026-08-15 11:36:00,Medium,AST-0235,Medium,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-102
ALT-016779,SOC-ZETA,2026-07-06 13:28:00,Medium,AST-0487,Low,DET-T1090-Proxy_58,RUL-058,Under Review,ANL-105
ALT-016780,SOC-ZETA,2026-08-27 20:29:00,Medium,AST-0179,Medium,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-104
ALT-016781,SOC-ZETA,2026-09-09 09:30:00,Low,AST-0008,Critical,DET-T1566-Phishing_02,RUL-002,Closed,ANL-105
ALT-016782,SOC-ZETA,2026-07-04 19:34:00,High,AST-0338,Medium,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-095
ALT-016783,SOC-ZETA,2026-06-16 05:34:00,Medium,AST-0127,High,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-101
ALT-016784,SOC-ZETA,2026-06-23 17:38:00,Medium,AST-0354,Medium,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-090
ALT-016785,SOC-ZETA,2026-07-28 07:13:00,Medium,AST-0368,Low,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-094
ALT-016786,SOC-ZETA,2026-06-18 22:20:00,Low,AST-0378,Low,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-093
ALT-016787,SOC-ZETA,2026-09-09 23:29:00,Medium,AST-0031,Critical,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-104
ALT-016788,SOC-ZETA,2026-07-19 22:59:00,Medium,AST-0448,Low,DET-T1090-Proxy_13,RUL-013,Closed,ANL-091
ALT-016789,SOC-ZETA,2026-06-25 17:24:00,Medium,AST-0101,High,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-100
ALT-016790,SOC-ZETA,2026-08-05 23:31:00,Low,AST-0012,Critical,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-097
ALT-016791,SOC-ZETA,2026-07-08 14:19:00,Low,AST-0365,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-100
ALT-016792,SOC-ZETA,2026-07-17 19:30:00,Low,AST-0140,High,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-097
ALT-016793,SOC-ZETA,2026-07-04 07:37:00,Low,AST-0310,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-103
ALT-016794,SOC-ZETA,2026-07-12 18:46:00,Medium,AST-0370,Low,DET-T1090-Proxy_88,RUL-088,Closed,ANL-098
ALT-016795,SOC-ZETA,2026-09-01 15:58:00,Low,AST-0072,High,DET-T1110-Brute_Force_98,RUL-098,Under Review,ANL-100
ALT-016796,SOC-ZETA,2026-07-05 13:43:00,High,AST-0088,High,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-097
ALT-016797,SOC-ZETA,2026-08-30 02:50:00,Medium,AST-0269,Medium,DET-T1110-Brute_Force_08,RUL-008,Under Review,ANL-103
ALT-016798,SOC-ZETA,2026-08-07 13:24:00,High,AST-0057,High,DET-T1090-Proxy_73,RUL-073,Closed,ANL-103
ALT-016799,SOC-ZETA,2026-07-01 18:36:00,Medium,AST-0368,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-101
ALT-016800,SOC-ZETA,2026-07-13 05:40:00,Critical,AST-0075,High,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-093
ALT-016801,SOC-ZETA,2026-06-26 06:26:00,Low,AST-0211,Medium,DET-T1566-Phishing_77,RUL-077,Closed,ANL-096
ALT-016802,SOC-ZETA,2026-07-05 17:09:00,Medium,AST-0197,Medium,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-095
ALT-016803,SOC-ZETA,2026-07-04 19:57:00,High,AST-0017,Critical,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-094
ALT-016804,SOC-ZETA,2026-08-05 22:29:00,Low,AST-0297,Medium,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-105
ALT-016805,SOC-ZETA,2026-07-01 16:13:00,High,AST-0067,High,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-105
ALT-016806,SOC-ZETA,2026-07-02 18:14:00,Medium,AST-0363,Low,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-097
ALT-016807,SOC-ZETA,2026-07-23 12:53:00,Low,AST-0394,Low,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-100
ALT-016808,SOC-ZETA,2026-07-22 04:30:00,Low,AST-0254,Medium,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-093
ALT-016809,SOC-ZETA,2026-06-22 15:10:00,Medium,AST-0327,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-091
ALT-016810,SOC-ZETA,2026-08-20 11:22:00,Low,AST-0001,Critical,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-100
ALT-016811,SOC-ZETA,2026-07-11 04:03:00,Low,AST-0242,Medium,DET-T1566-Phishing_77,RUL-077,Closed,ANL-103
ALT-016812,SOC-ZETA,2026-07-25 12:36:00,Low,AST-0484,Low,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-099
ALT-016813,SOC-ZETA,2026-07-17 09:04:00,High,AST-0080,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-104
ALT-016814,SOC-ZETA,2026-08-08 15:47:00,Medium,AST-0344,Medium,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-101
ALT-016815,SOC-ZETA,2026-08-21 07:15:00,High,AST-0256,Medium,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-101
ALT-016816,SOC-ZETA,2026-08-24 17:45:00,High,AST-0346,Medium,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-094
ALT-016817,SOC-ZETA,2026-08-25 03:52:00,High,AST-0080,High,DET-T1090-Proxy_13,RUL-013,Under Review,ANL-094
ALT-016818,SOC-ZETA,2026-08-28 08:44:00,Low,AST-0492,Low,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Under Review,ANL-098
ALT-016819,SOC-ZETA,2026-06-20 06:26:00,Low,AST-0161,High,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-094
ALT-016820,SOC-ZETA,2026-06-17 15:14:00,Medium,AST-0338,Medium,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-090
ALT-016821,SOC-ZETA,2026-06-24 11:25:00,Low,AST-0270,Medium,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-105
ALT-016822,SOC-ZETA,2026-08-01 22:29:00,Medium,AST-0469,Low,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-097
ALT-016823,SOC-ZETA,2026-08-28 17:31:00,Medium,AST-0349,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-098
ALT-016824,SOC-ZETA,2026-06-14 04:45:00,Medium,AST-0193,Medium,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-094
ALT-016825,SOC-ZETA,2026-07-22 22:13:00,High,AST-0119,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-105
ALT-016826,SOC-ZETA,2026-06-14 22:08:00,Low,AST-0074,High,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-102
ALT-016827,SOC-ZETA,2026-06-25 08:57:00,Low,AST-0045,Critical,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-101
